"Original_country_name_in_FUBC_report","Country","ISO3_code","Region_IFA","Year","FUBC_report_number","Year_FUBC_publication","Crop","Crop_area_k_ha","N_k_t","P2O5_k_t","K2O_k_t","N_P2O5_K2O_k_t","N_rate_kg_ha","P2O5_rate_kg_ha","K2O_rate_kg_ha","N_pc_fert","P2O5_pc_fert","K2O_pc_fert","Aver_N_rate_kg_ha","Aver_P2O5_rate_kg_ha","Aver_K2O_rate_kg_ha","Aver_N_P2O5_K2O_rate_kg_ha"
"Mexico","Mexico","MEX","Latin America","1997",5,2002,"Avocado",92.2,9.4,5.5,4.4,19.3,120,60,60,85,85,85,NA,NA,NA,NA
"Mexico","Mexico","MEX","Latin America","1997",5,2002,"Banana",66.4,6,1.2,6.4,13.6,100,20,120,90,90,90,NA,NA,NA,NA
"Mexico","Mexico","MEX","Latin America","1997",5,2002,"Barley",267.5,8.6,3.2,0,11.8,80,30,NA,40,40,40,NA,NA,NA,NA
"Mexico","Mexico","MEX","Latin America","1997",5,2002,"Cantaloupe & melons",40,2.4,1,0.6,4,75,30,20,80,80,80,NA,NA,NA,NA
"Mexico","Mexico","MEX","Latin America","1997",5,2002,"Chickpeas",68.1,3.1,0.5,0,3.6,75,10,NA,60,60,60,NA,NA,NA,NA
"Mexico","Mexico","MEX","Latin America","1997",5,2002,"Cocoa",84.8,0.8,2,0.3,3.1,50,40,20,20,20,20,NA,NA,NA,NA
"Mexico","Mexico","MEX","Latin America","1997",5,2002,"Coconut",153,5.5,0.5,3.7,9.7,60,5,40,60,60,60,NA,NA,NA,NA
"Mexico","Mexico","MEX","Latin America","1997",5,2002,"Coffee",679.2,24.5,10.9,6.1,41.5,60,40,15,60,60,60,NA,NA,NA,NA
"Mexico","Mexico","MEX","Latin America","1997",5,2002,"Cotton lint",705.4,67.7,12.7,0,80.4,120,30,NA,80,80,80,NA,NA,NA,NA
"Mexico","Mexico","MEX","Latin America","1997",5,2002,"Cotton seed",245.3,22.1,4.4,0,26.5,120,30,NA,75,75,75,NA,NA,NA,NA
"Mexico","Mexico","MEX","Latin America","1997",5,2002,"Dry beans",2146.5,64.4,21.5,0,85.9,60,25,NA,50,50,50,NA,NA,NA,NA
"Mexico","Mexico","MEX","Latin America","1997",5,2002,"Grape",39.2,2.8,0.8,0.5,4.1,80,25,15,90,90,90,NA,NA,NA,NA
"Mexico","Mexico","MEX","Latin America","1997",5,2002,"Grassland, temporary",405,1.6,0.6,0.4,2.6,80,15,10,5,5,5,NA,NA,NA,NA
"Mexico","Mexico","MEX","Latin America","1997",5,2002,"Groundnut",93.1,1.9,1.4,0.5,3.8,50,30,10,40,40,40,NA,NA,NA,NA
"Mexico","Mexico","MEX","Latin America","1997",5,2002,"Lemon & lime",1062.9,44.6,12.8,25.5,82.9,60,15,30,70,70,70,NA,NA,NA,NA
"Mexico","Mexico","MEX","Latin America","1997",5,2002,"Maize",7876.8,472.6,94.5,47.3,614.4,80,20,10,75,75,75,NA,NA,NA,NA
"Mexico","Mexico","MEX","Latin America","1997",5,2002,"Oat",64.9,2.7,1.6,0,4.3,70,40,NA,60,60,60,NA,NA,NA,NA
"Mexico","Mexico","MEX","Latin America","1997",5,2002,"Onion & shallots",305.8,14.7,10.1,7.3,32.1,80,55,30,60,60,60,NA,NA,NA,NA
"Mexico","Mexico","MEX","Latin America","1997",5,2002,"Orange",3057.6,100.9,27.5,61.2,189.6,60,15,40,55,55,55,NA,NA,NA,NA
"Mexico","Mexico","MEX","Latin America","1997",5,2002,"Pepper & chili",1559.8,79.5,46.8,37.4,163.7,85,50,40,60,60,60,NA,NA,NA,NA
"Mexico","Mexico","MEX","Latin America","1997",5,2002,"Pineapple",11.6,1.4,0.8,1.3,3.5,130,80,120,90,90,90,NA,NA,NA,NA
"Mexico","Mexico","MEX","Latin America","1997",5,2002,"Potato",62.5,6.8,5.6,4,16.4,120,100,80,90,90,90,NA,NA,NA,NA
"Mexico","Mexico","MEX","Latin America","1997",5,2002,"Pulses (other)",153,3.1,3.1,1.2,7.4,40,40,20,50,50,50,NA,NA,NA,NA
"Mexico","Mexico","MEX","Latin America","1997",5,2002,"Rice, paddy",1015.6,109.7,36.6,0,146.3,120,40,NA,90,90,90,NA,NA,NA,NA
"Mexico","Mexico","MEX","Latin America","1997",5,2002,"Safflower",123.1,7.4,1,0,8.4,75,10,NA,80,80,80,NA,NA,NA,NA
"Mexico","Mexico","MEX","Latin America","1997",5,2002,"Sesame",57.7,3.9,0.6,0,4.5,75,15,NA,90,90,90,NA,NA,NA,NA
"Mexico","Mexico","MEX","Latin America","1997",5,2002,"Sorghum",1953.1,93.7,29.3,0,123,80,30,NA,60,60,60,NA,NA,NA,NA
"Mexico","Mexico","MEX","Latin America","1997",5,2002,"Soybean",94.1,2.7,2.5,0,5.2,30,30,NA,95,95,95,NA,NA,NA,NA
"Mexico","Mexico","MEX","Latin America","1997",5,2002,"Sugar cane",630.6,56.8,25.5,20.2,102.5,100,45,40,90,90,90,NA,NA,NA,NA
"Mexico","Mexico","MEX","Latin America","1997",5,2002,"Tobacco",31.9,0,1.3,1.5,2.8,80,50,60,80,80,80,NA,NA,NA,NA
"Mexico","Mexico","MEX","Latin America","1997",5,2002,"Tomato",78.8,8.5,7.1,5.7,21.3,120,100,80,90,90,90,NA,NA,NA,NA
"Mexico","Mexico","MEX","Latin America","1997",5,2002,"Vegetables (other)",303.1,24.2,12.1,9.1,45.4,NA,NA,NA,NA,NA,NA,80,40,30,NA
"Mexico","Mexico","MEX","Latin America","1997",5,2002,"Wheat",768.8,80,24.6,0,104.6,130,40,NA,80,80,80,NA,NA,NA,NA
"Morocco","Morocco","MAR","Africa","1998",5,2002,"Apple",63.3,4.1,2.9,3,10,NA,NA,NA,NA,NA,NA,65,46,47,NA
"Morocco","Morocco","MAR","Africa","1998",5,2002,"Cereals",4800,57.6,48,9.6,115.2,NA,NA,NA,NA,NA,NA,12,10,2,NA
"Morocco","Morocco","MAR","Africa","1998",5,2002,"Citrus fruits",74.4,15,8.3,11.2,34.5,NA,NA,NA,NA,NA,NA,201,112,150,NA
"Morocco","Morocco","MAR","Africa","1998",5,2002,"Cotton",2.3,0.2,0.2,0.1,0.5,NA,NA,NA,NA,NA,NA,92,84,42,NA
"Morocco","Morocco","MAR","Africa","1998",5,2002,"Grape",49,4.8,NA,1.4,6.2,NA,NA,NA,NA,NA,NA,97,56,28,NA
"Morocco","Morocco","MAR","Africa","1998",5,2002,"Oil crops (other)",50,0.2,0.4,1.4,2,NA,NA,NA,NA,NA,NA,3,7,28,NA
"Morocco","Morocco","MAR","Africa","1998",5,2002,"Olive",500,3.5,3.5,1.5,8.5,NA,NA,NA,NA,NA,NA,7,7,3,NA
"Morocco","Morocco","MAR","Africa","1998",5,2002,"Others",50,0.2,0.4,0.2,0.8,NA,NA,NA,NA,NA,NA,3,7,3,NA
"Morocco","Morocco","MAR","Africa","1998",5,2002,"Pasture & Fodder",341,17.4,13.3,4.8,35.5,NA,NA,NA,NA,NA,NA,51,39,14,NA
"Morocco","Morocco","MAR","Africa","1998",5,2002,"Pulses",340,2.7,11.9,2.4,17,NA,NA,NA,NA,NA,NA,8,35,7,NA
"Morocco","Morocco","MAR","Africa","1998",5,2002,"Sugar beet",70,10,8.8,4.4,23.2,NA,NA,NA,NA,NA,NA,143,126,63,NA
"Morocco","Morocco","MAR","Africa","1998",5,2002,"Sugar cane",11.1,1.4,0.6,1.1,3.1,NA,NA,NA,NA,NA,NA,123,58,98,NA
"Morocco","Morocco","MAR","Africa","1998",5,2002,"Sunflower",120,2.9,2.5,1.2,6.6,NA,NA,NA,NA,NA,NA,24,21,10,NA
"Morocco","Morocco","MAR","Africa","1998",5,2002,"Vegetables",242,16,14.3,18.2,48.5,NA,NA,NA,NA,NA,NA,66,59,75,NA
"Myanmar","Myanmar","MMR","East Asia","2001",5,2002,"Cassava",8,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"Myanmar","Myanmar","MMR","East Asia","2001",5,2002,"Coconut",32,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"Myanmar","Myanmar","MMR","East Asia","2001",5,2002,"Coffee",4,0,0,0,0,45,20,10,10,10,10,NA,NA,NA,NA
"Myanmar","Myanmar","MMR","East Asia","2001",5,2002,"Fruits",286,2.6,0.9,0.4,3.9,45,20,10,20,20,20,NA,NA,NA,NA
"Myanmar","Myanmar","MMR","East Asia","2001",5,2002,"Groundnut",530,0.5,0.3,0,0.8,10,5,0,10,10,10,NA,NA,NA,NA
"Myanmar","Myanmar","MMR","East Asia","2001",5,2002,"Maize",205,2.2,4,0,2.6,35,10,0,30,30,30,NA,NA,NA,NA
"Myanmar","Myanmar","MMR","East Asia","2001",5,2002,"Rice",6000,126,36,2.4,164.4,35,12,4,60,60,60,NA,NA,NA,NA
"Myanmar","Myanmar","MMR","East Asia","2001",5,2002,"Rubber",47,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA
"Myanmar","Myanmar","MMR","East Asia","2001",5,2002,"Soybean",102,0,0,0,0,0,0,0,102,102,102,NA,NA,NA,NA
"Myanmar","Myanmar","MMR","East Asia","2001",5,2002,"Sugar cane",158,2.8,0.6,0.1,3.5,35,15,10,50,50,50,NA,NA,NA,NA
"Myanmar","Myanmar","MMR","East Asia","2001",5,2002,"Tea",63,0.6,0.1,0,0.7,45,15,0,20,20,20,NA,NA,NA,NA
"Myanmar","Myanmar","MMR","East Asia","2001",5,2002,"Tobacco",30,0.2,0.1,0,0.3,25,15,15,30,30,30,NA,NA,NA,NA
"Myanmar","Myanmar","MMR","East Asia","2001",5,2002,"Vegetables",275,4.3,2.5,2.1,8.9,45,30,25,35,35,35,NA,NA,NA,NA
"Netherlands","Netherlands","NLD","Western and Central Europe","1999/2000",5,2002,"Barley",35,3,0,0,3,NA,NA,NA,NA,NA,NA,85,9,10,NA
"Netherlands","Netherlands","NLD","Western and Central Europe","1999/2000",5,2002,"Fodder (legume)",6,NA,0,0,0,NA,NA,NA,NA,NA,NA,NA,25,75,NA
"Netherlands","Netherlands","NLD","Western and Central Europe","1999/2000",5,2002,"Fodder (other)",1,0,0,0,0,NA,NA,NA,NA,NA,NA,30,10,50,NA
"Netherlands","Netherlands","NLD","Western and Central Europe","1999/2000",5,2002,"Grain maize (including CCM)",20,1,1,0,2,NA,NA,NA,NA,NA,NA,44,30,20,NA
"Netherlands","Netherlands","NLD","Western and Central Europe","1999/2000",5,2002,"Grassland (fertilized)",1013,243,23,4,270,NA,NA,NA,NA,NA,NA,240,23,4,NA
"Netherlands","Netherlands","NLD","Western and Central Europe","1999/2000",5,2002,"Maize, silage",225,8,6,6,20,NA,NA,NA,NA,NA,NA,34,28,25,NA
"Netherlands","Netherlands","NLD","Western and Central Europe","1999/2000",5,2002,"Oilseed rape",1,0,0,0,0,NA,NA,NA,NA,NA,NA,180,25,30,NA
"Netherlands","Netherlands","NLD","Western and Central Europe","1999/2000",5,2002,"Other (including tobacco)",82,7,2,7,16,NA,NA,NA,NA,NA,NA,90,26,80,NA
"Netherlands","Netherlands","NLD","Western and Central Europe","1999/2000",5,2002,"Permanent crops (fruit, vineyard)",21,1,1,2,4,NA,NA,NA,NA,NA,NA,60,37,78,NA
"Netherlands","Netherlands","NLD","Western and Central Europe","1999/2000",5,2002,"Potato",175,29,12,31,72,NA,NA,NA,NA,NA,NA,168,68,177,NA
"Netherlands","Netherlands","NLD","Western and Central Europe","1999/2000",5,2002,"Pulses (pea, bean)",4,0,0,0,0,NA,NA,NA,NA,NA,NA,20,54,80,NA
"Netherlands","Netherlands","NLD","Western and Central Europe","1999/2000",5,2002,"Rye, oat, rice",12,1,0,0,1,NA,NA,NA,NA,NA,NA,85,7,10,NA
"Netherlands","Netherlands","NLD","Western and Central Europe","1999/2000",5,2002,"Sugar beet",115,12,6,8,26,NA,NA,NA,NA,NA,NA,108,50,70,NA
"Netherlands","Netherlands","NLD","Western and Central Europe","1999/2000",5,2002,"Vegetables",76,10,6,13,29,NA,NA,NA,NA,NA,NA,125,78,175,NA
"Netherlands","Netherlands","NLD","Western and Central Europe","1999/2000",5,2002,"Wheat",145,28,1,1,30,NA,NA,NA,NA,NA,NA,190,9,10,NA
"New Zealand","New Zealand","NZL","Oceania","2000",5,2002,"Barley",56,3.64,3.808,3.36,10.808,NA,NA,NA,NA,NA,NA,65,68,60,NA
"New Zealand","New Zealand","NZL","Oceania","2000",5,2002,"Clover, seed",5,0,0.225,0.12,0.345,NA,NA,NA,NA,NA,NA,0,45,24,NA
"New Zealand","New Zealand","NZL","Oceania","2000",5,2002,"Grass, seed",12,1.44,0.816,0.792,3.048,NA,NA,NA,NA,NA,NA,120,68,66,NA
"New Zealand","New Zealand","NZL","Oceania","2000",5,2002,"Hop",0.2,0,0,0,0,NA,NA,NA,NA,NA,NA,0,0,0,NA
"New Zealand","New Zealand","NZL","Oceania","2000",5,2002,"Lentil",2,0,0.09,0,0.09,NA,NA,NA,NA,NA,NA,0,45,0,NA
"New Zealand","New Zealand","NZL","Oceania","2000",5,2002,"Maize",20,2.4,2.72,1.8,6.92,NA,NA,NA,NA,NA,NA,120,136,90,NA
"New Zealand","New Zealand","NZL","Oceania","2000",5,2002,"Oat",10,0.6,0.57,0.3,1.47,NA,NA,NA,NA,NA,NA,60,57,30,NA
"New Zealand","New Zealand","NZL","Oceania","2000",5,2002,"Other",10900,182,449.1,159.7,790.8,NA,NA,NA,NA,NA,NA,16.7,41.2,14.7,NA
"New Zealand","New Zealand","NZL","Oceania","2000",5,2002,"Potato",12,1.68,1.356,2.1,5.136,NA,NA,NA,NA,NA,NA,140,113,175,NA
"New Zealand","New Zealand","NZL","Oceania","2000",5,2002,"Rapeseed",1,0.06,0.045,0,0.105,NA,NA,NA,NA,NA,NA,60,45,0,NA
"New Zealand","New Zealand","NZL","Oceania","2000",5,2002,"Tomato",2,0.2,0.226,0.2,0.626,NA,NA,NA,NA,NA,NA,100,113,100,NA
"New Zealand","New Zealand","NZL","Oceania","2000",5,2002,"Wheat",53,5.3,3.021,3.18,11.501,NA,NA,NA,NA,NA,NA,100,57,60,NA
"Nicaragua","Nicaragua","NIC","Latin America","1998",5,2002,"Banana",1.9,0.2,0.1,0.1,0.4,150,60,80,70,70,70,NA,NA,NA,NA
"Nicaragua","Nicaragua","NIC","Latin America","1998",5,2002,"Citrus fruits",14.9,0.5,0.3,0.1,0.9,60,30,40,60,60,60,NA,NA,NA,NA
"Nicaragua","Nicaragua","NIC","Latin America","1998",5,2002,"Cocoa",1.5,0,0,0,0,30,30,30,50,50,50,NA,NA,NA,NA
"Nicaragua","Nicaragua","NIC","Latin America","1998",5,2002,"Coffee",93.1,6,4.2,3,13.2,80,50,40,80,80,80,NA,NA,NA,NA
"Nicaragua","Nicaragua","NIC","Latin America","1998",5,2002,"Dry beans",188.6,2.3,3.4,1.1,6.8,20,30,20,60,60,60,NA,NA,NA,NA
"Nicaragua","Nicaragua","NIC","Latin America","1998",5,2002,"Maize",251.6,8.8,3,1,12.8,50,20,20,70,70,70,NA,NA,NA,NA
"Nicaragua","Nicaragua","NIC","Latin America","1998",5,2002,"Oil Palm",2,0.1,0,0.1,0.2,80,40,60,80,80,80,NA,NA,NA,NA
"Nicaragua","Nicaragua","NIC","Latin America","1998",5,2002,"Pineapple",3.1,0.1,0.2,0.1,0.4,80,80,80,60,60,60,NA,NA,NA,NA
"Nicaragua","Nicaragua","NIC","Latin America","1998",5,2002,"Plantain",3.8,0,0,0,0,40,20,NA,10,10,10,NA,NA,NA,NA
"Nicaragua","Nicaragua","NIC","Latin America","1998",5,2002,"Potato",2,0.1,0,0,0.1,80,60,NA,40,40,40,NA,NA,NA,NA
"Nicaragua","Nicaragua","NIC","Latin America","1998",5,2002,"Rice, paddy",83.6,2.1,1.3,0.5,3.9,50,30,30,50,50,50,NA,NA,NA,NA
"Nicaragua","Nicaragua","NIC","Latin America","1998",5,2002,"Sorghum",41.1,1.5,1,0.2,2.7,40,40,20,90,90,90,NA,NA,NA,NA
"Nicaragua","Nicaragua","NIC","Latin America","1998",5,2002,"Soybean",18.1,0.1,0.4,0,0.5,15,50,NA,40,40,40,NA,NA,NA,NA
"Nicaragua","Nicaragua","NIC","Latin America","1998",5,2002,"Sugar cane",53.3,2.6,1.7,1.1,5.4,80,40,40,60,60,60,NA,NA,NA,NA
"Nicaragua","Nicaragua","NIC","Latin America","1998",5,2002,"Tobacco",1.5,0,0,0,0,40,30,NA,60,60,60,NA,NA,NA,NA
"Nicaragua","Nicaragua","NIC","Latin America","1998",5,2002,"Vegetables",11.3,0.7,0.7,0.5,1.9,NA,NA,NA,NA,NA,NA,60,60,40,NA
"Nigeria","Nigeria","NGA","Africa","1996",5,2002,"Cassava",3639,9.8,4,0,13.8,NA,NA,NA,NA,NA,NA,2.7,1.1,NA,NA
"Nigeria","Nigeria","NGA","Africa","1996",5,2002,"Cotton",368,12.9,0,0,12.9,NA,NA,NA,NA,NA,NA,35.1,0,NA,NA
"Nigeria","Nigeria","NGA","Africa","1996",5,2002,"Cowpea",5390,2.7,3.2,0,5.9,NA,NA,NA,NA,NA,NA,0.5,0.6,NA,NA
"Nigeria","Nigeria","NGA","Africa","1996",5,2002,"Groundnut",2997,3,2.1,0,5.1,NA,NA,NA,NA,NA,NA,1,0.7,NA,NA
"Nigeria","Nigeria","NGA","Africa","1996",5,2002,"Maize",4203,24.8,5.9,0,30.7,NA,NA,NA,NA,NA,NA,5.9,1.4,NA,NA
"Nigeria","Nigeria","NGA","Africa","1996",5,2002,"Millet",5528,10,3.9,0,13.9,NA,NA,NA,NA,NA,NA,1.8,0.7,NA,NA
"Nigeria","Nigeria","NGA","Africa","1996",5,2002,"Potato",80,0.1,0.1,0,0.2,NA,NA,NA,NA,NA,NA,1.3,1.3,NA,NA
"Nigeria","Nigeria","NGA","Africa","1996",5,2002,"Potato, sweet",386,0.4,0.1,0,0.5,NA,NA,NA,NA,NA,NA,1,0.3,NA,NA
"Nigeria","Nigeria","NGA","Africa","1996",5,2002,"Rice",2097,10.1,4,0,14.1,NA,NA,NA,NA,NA,NA,4.8,1.9,NA,NA
"Nigeria","Nigeria","NGA","Africa","1996",5,2002,"Sorghum",7338,10.3,2.9,0,13.2,NA,NA,NA,NA,NA,NA,1.4,0.4,NA,NA
"Nigeria","Nigeria","NGA","Africa","1996",5,2002,"Soybean",467,1.2,1,0,2.2,NA,NA,NA,NA,NA,NA,2.6,2.1,NA,NA
"Nigeria","Nigeria","NGA","Africa","1996",5,2002,"Taro",555,1.2,0.5,0,1.7,NA,NA,NA,NA,NA,NA,2.2,0.9,NA,NA
"Nigeria","Nigeria","NGA","Africa","1996",5,2002,"Yam",2847,11.1,4,0,15.1,NA,NA,NA,NA,NA,NA,3.9,1.4,NA,NA
"Norway","Norway","NOR","Western and Central Europe","1999/2000",5,2002,"Barley",176,18,7,8,33,NA,NA,NA,NA,NA,NA,100,38,46,NA
"Norway","Norway","NOR","Western and Central Europe","1999/2000",5,2002,"Fodder (other)",493,54,13,35,102,NA,NA,NA,NA,NA,NA,110,27,72,NA
"Norway","Norway","NOR","Western and Central Europe","1999/2000",5,2002,"Grassland (fertilized)",145,15,3,8,26,NA,NA,NA,NA,NA,NA,100,19,57,NA
"Norway","Norway","NOR","Western and Central Europe","1999/2000",5,2002,"Oilseed rape",6,1,0,0,1,NA,NA,NA,NA,NA,NA,110,45,48,NA
"Norway","Norway","NOR","Western and Central Europe","1999/2000",5,2002,"Other (including tobacco)",5,0,0,0,0,NA,NA,NA,NA,NA,NA,80,40,90,NA
"Norway","Norway","NOR","Western and Central Europe","1999/2000",5,2002,"Potato",15,2,1,2,5,NA,NA,NA,NA,NA,NA,100,90,160,NA
"Norway","Norway","NOR","Western and Central Europe","1999/2000",5,2002,"Rye, oat, rice",94,9,4,4,17,NA,NA,NA,NA,NA,NA,96,38,46,NA
"Norway","Norway","NOR","Western and Central Europe","1999/2000",5,2002,"Vegetables",6,1,0,1,2,NA,NA,NA,NA,NA,NA,150,75,200,NA
"Norway","Norway","NOR","Western and Central Europe","1999/2000",5,2002,"Wheat",60,7,3,3,13,NA,NA,NA,NA,NA,NA,118,42,46,NA
"Pakistan","Pakistan","PAK","South Asia","1998/99",5,2002,"Cotton",2922.6,524.9,82.9,0.7,608.5,NA,NA,NA,NA,NA,NA,179.600355847533,28.3651543146513,0.239512762608636,NA
"Pakistan","Pakistan","PAK","South Asia","1998/99",5,2002,"Maize",885.4,51.2,7.6,1.8,60.6,NA,NA,NA,NA,NA,NA,57.826970860628,8.58369098712446,2.03297944431895,NA
"Pakistan","Pakistan","PAK","South Asia","1998/99",5,2002,"Others (fruits, vegetables,
fodder, oilseeds ,etc.)",7322.5,274.1,63.9,8.3,346.3,NA,NA,NA,NA,NA,NA,37.4325708432912,8.72652782519631,1.13349265961079,NA
"Pakistan","Pakistan","PAK","South Asia","1998/99",5,2002,"Rice",2422.2,126.5,16.6,0.5,143.6,NA,NA,NA,NA,NA,NA,52.2252497729337,6.85327388324664,0.206423912145983,NA
"Pakistan","Pakistan","PAK","South Asia","1998/99",5,2002,"Sugar cane",1155.1,226.3,46.6,3.6,276.5,NA,NA,NA,NA,NA,NA,195.913773699247,40.3428274608259,3.11661328023548,NA
"Pakistan","Pakistan","PAK","South Asia","1998/99",5,2002,"Wheat",8332.2,894,247,6.1,1147.1,NA,NA,NA,NA,NA,NA,107.294592064521,29.644031588296,0.732099565540913,NA
"Paraguay","Paraguay","PRY","Latin America","1997",5,2002,"Citrus fruits",19.4,0.7,0.3,0.2,1.2,60,30,40,60,60,60,NA,NA,NA,NA
"Paraguay","Paraguay","PRY","Latin America","1997",5,2002,"Coffee",6,0.2,0,0.2,0.4,60,10,40,60,60,60,NA,NA,NA,NA
"Paraguay","Paraguay","PRY","Latin America","1997",5,2002,"Cotton",110.7,0.4,0.3,0.3,1,40,30,30,10,10,10,NA,NA,NA,NA
"Paraguay","Paraguay","PRY","Latin America","1997",5,2002,"Dry beans",73.9,0.9,1.3,0.4,2.6,20,30,20,60,60,60,NA,NA,NA,NA
"Paraguay","Paraguay","PRY","Latin America","1997",5,2002,"Fruits (other)",18.7,0.7,0.3,0.9,1.9,60,30,80,60,60,60,NA,NA,NA,NA
"Paraguay","Paraguay","PRY","Latin America","1997",5,2002,"Maize",384.1,3.5,3.5,3.5,10.5,30,30,30,30,30,30,NA,NA,NA,NA
"Paraguay","Paraguay","PRY","Latin America","1997",5,2002,"Oil Palm",11.5,0.6,0.3,0.4,1.3,60,40,60,80,80,80,NA,NA,NA,NA
"Paraguay","Paraguay","PRY","Latin America","1997",5,2002,"Pulses",81.6,0.8,0.7,0.5,2,20,30,30,50,50,50,NA,NA,NA,NA
"Paraguay","Paraguay","PRY","Latin America","1997",5,2002,"Rice, paddy",40.5,1,0.6,0.3,1.9,50,40,40,50,50,50,NA,NA,NA,NA
"Paraguay","Paraguay","PRY","Latin America","1997",5,2002,"Sorghum",41.1,1.5,0.4,0.4,2.3,40,30,30,90,90,90,NA,NA,NA,NA
"Paraguay","Paraguay","PRY","Latin America","1997",5,2002,"Soybean",939.7,2.8,8.5,8.5,19.8,10,30,30,30,30,30,NA,NA,NA,NA
"Paraguay","Paraguay","PRY","Latin America","1997",5,2002,"Sugar cane",57.8,1.7,1.4,1.2,4.3,60,40,40,50,50,50,NA,NA,NA,NA
"Paraguay","Paraguay","PRY","Latin America","1997",5,2002,"Sunflower",47.9,1.3,2.3,3.1,6.7,40,60,80,70,70,70,NA,NA,NA,NA
"Paraguay","Paraguay","PRY","Latin America","1997",5,2002,"Tobacco",7.8,0.1,0.1,0,0.2,30,30,NA,60,60,60,NA,NA,NA,NA
"Paraguay","Paraguay","PRY","Latin America","1997",5,2002,"Vegetables",20.3,1.6,0.6,0.8,3,NA,NA,NA,NA,NA,NA,80,80,40,NA
"Paraguay","Paraguay","PRY","Latin America","1997",5,2002,"Wheat",200.7,3.2,4,2.4,9.6,40,50,30,40,40,40,NA,NA,NA,NA
"Philippines","Philippines","PHL","East Asia","2001",5,2002,"Cassava",221,1.7,0.7,0.1,2.5,25,15,10,30,30,30,NA,NA,NA,NA
"Philippines","Philippines","PHL","East Asia","2001",5,2002,"Cocoa",15,0.6,0.3,0.2,1.1,85,45,45,50,50,50,NA,NA,NA,NA
"Philippines","Philippines","PHL","East Asia","2001",5,2002,"Coconut",3077,18.5,9.2,6.2,33.9,20,15,10,30,30,30,NA,NA,NA,NA
"Philippines","Philippines","PHL","East Asia","2001",5,2002,"Coffee",137,4.1,1.9,1.1,7.1,75,35,40,40,40,40,NA,NA,NA,NA
"Philippines","Philippines","PHL","East Asia","2001",5,2002,"Fruits",943,35.4,11.8,18.9,66.1,75,35,40,50,50,50,NA,NA,NA,NA
"Philippines","Philippines","PHL","East Asia","2001",5,2002,"Groundnut",27,0.2,0.2,0.1,0.5,40,30,20,20,20,20,NA,NA,NA,NA
"Philippines","Philippines","PHL","East Asia","2001",5,2002,"Maize",2507,116.3,30.1,17.6,164,58,16,10,80,80,80,NA,NA,NA,NA
"Philippines","Philippines","PHL","East Asia","2001",5,2002,"Oil Palm",15,0.9,0.2,0.7,1.8,75,25,70,80,80,80,NA,NA,NA,NA
"Philippines","Philippines","PHL","East Asia","2001",5,2002,"Onion",10,0.2,0.1,0,0.3,60,40,20,40,40,40,NA,NA,NA,NA
"Philippines","Philippines","PHL","East Asia","2001",5,2002,"Potato",5,0.3,0.2,0.1,0.6,85,55,45,80,80,80,NA,NA,NA,NA
"Philippines","Philippines","PHL","East Asia","2001",5,2002,"Rice",4037,175,51.5,33.3,259.8,51,15,11,85,85,85,NA,NA,NA,NA
"Philippines","Philippines","PHL","East Asia","2001",5,2002,"Rubber",91,0.9,0.4,0.2,1.5,25,15,80,40,40,40,NA,NA,NA,NA
"Philippines","Philippines","PHL","East Asia","2001",5,2002,"Soybean",1,0,0,0,0,20,30,10,20,20,20,NA,NA,NA,NA
"Philippines","Philippines","PHL","East Asia","2001",5,2002,"Sugar cane",375,25.5,12.4,4.5,42.4,85,55,30,80,80,80,NA,NA,NA,NA
"Philippines","Philippines","PHL","East Asia","2001",5,2002,"Tobacco",44,2.6,0.6,1.7,4.9,75,20,55,80,80,80,NA,NA,NA,NA
"Philippines","Philippines","PHL","East Asia","2001",5,2002,"Vegetables",560,28.6,8.9,14,51.5,85,25,50,60,60,60,NA,NA,NA,NA
"Poland","Poland","POL","Western and Central Europe","1999/2000",5,2002,"Barley",1102.21,69.88,24.13,29.86,123.87,NA,NA,NA,NA,NA,NA,63.4,21.9,27.1,NA
"Poland","Poland","POL","Western and Central Europe","1999/2000",5,2002,"Buckwheat & millet",54.99,1.52,0.52,0.65,2.69,NA,NA,NA,NA,NA,NA,27.8,9.6,11.9,NA
"Poland","Poland","POL","Western and Central Europe","1999/2000",5,2002,"Cereals mixture",1430.88,66.1,22.75,28.33,117.18,NA,NA,NA,NA,NA,NA,46.2,15.9,19.8,NA
"Poland","Poland","POL","Western and Central Europe","1999/2000",5,2002,"Corn",128.72,10.52,3.62,4.5,18.64,NA,NA,NA,NA,NA,NA,81.8,28.2,35,NA
"Poland","Poland","POL","Western and Central Europe","1999/2000",5,2002,"Fodder (beet)",133.72,17.1,5.89,7.31,30.3,NA,NA,NA,NA,NA,NA,127.9,44.1,54.7,NA
"Poland","Poland","POL","Western and Central Europe","1999/2000",5,2002,"Fodder (pulses)",183.7,3.06,1.06,1.3,5.42,NA,NA,NA,NA,NA,NA,16.7,5.8,7.1,NA
"Poland","Poland","POL","Western and Central Europe","1999/2000",5,2002,"Leguminous, grasses",614.84,10.94,3.75,4.67,19.36,NA,NA,NA,NA,NA,NA,17.8,6.1,7.6,NA
